K_Value,Text_Num,Topic,TFIDF_acc,TFIDF_pc,TFIDF_rc,TFIDF_f1,TFIDF_fb15,TFIDF_fb20,TFIDF_fb25,TFIDF_fb30,TextRank_acc,TextRank_pc,TextRank_rc,TextRank_f1,TextRank_fb15,TextRank_fb20,TextRank_fb25,TextRank_fb30,LDA_acc,LDA_pc,LDA_rc,LDA_f1,LDA_fb15,LDA_fb20,LDA_fb25,LDA_fb30
10,107,Visually_impaired_mom,0.1667,0.2,0.5,0.2857,0.3421,0.3846,0.4143,0.4348,0,0,0,0,0,0,0,0,0.1667,0.2,0.5,0.2857,0.3421,0.3846,0.4143,0.4348
10,128,Okmart_charity_event,0.0714,0.1,0.2,0.1333,0.1529,0.1667,0.1758,0.1818,0,0,0,0,0,0,0,0,0.3636,0.4,0.8,0.5333,0.6118,0.6667,0.703,0.7273
10,129,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636,0.4,0.8,0.5333,0.6118,0.6667,0.703,0.7273
10,130,Okmart_charity_event,0.0714,0.1,0.2,0.1333,0.1529,0.1667,0.1758,0.1818,0,0,0,0,0,0,0,0,0.5,0.5,1,0.6667,0.7647,0.8333,0.8788,0.9091
10,131,Okmart_charity_event,0.0714,0.1,0.2,0.1333,0.1529,0.1667,0.1758,0.1818,0,0,0,0,0,0,0,0,0.5,0.5,1,0.6667,0.7647,0.8333,0.8788,0.9091
10,132,Okmart_charity_event,0.0714,0.1,0.2,0.1333,0.1529,0.1667,0.1758,0.1818,0,0,0,0,0,0,0,0,0.3636,0.4,0.8,0.5333,0.6118,0.6667,0.703,0.7273
10,133,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.6667,0.7647,0.8333,0.8788,0.9091
10,134,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,0.6667,0.7647,0.8333,0.8788,0.9091
10,135,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3636,0.4,0.8,0.5333,0.6118,0.6667,0.703,0.7273
10,244,life_rebuild_event,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0,0,0,0,0,0,0,0,0.5833,0.7,0.7778,0.7369,0.7521,0.7609,0.7661,0.7693
10,245,life_rebuild_event,0.0526,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0526,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5385,0.7,0.7,0.7,0.7,0.7,0.7,0.7
10,246,life_rebuild_event,0,0,0,0,0,0,0,0,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.5833,0.7,0.7778,0.7369,0.7521,0.7609,0.7661,0.7693
10,247,life_rebuild_event,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.5833,0.7,0.7778,0.7369,0.7521,0.7609,0.7661,0.7693
10,248,life_rebuild_event,0.0588,0.1,0.125,0.1111,0.1161,0.119,0.1208,0.122,0,0,0,0,0,0,0,0,0.125,0.2,0.25,0.2222,0.2321,0.2381,0.2417,0.2439
10,249,life_rebuild_event,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.7273,0.8,0.8889,0.8421,0.8595,0.8696,0.8755,0.8791
10,250,life_rebuild_event,0,0,0,0,0,0,0,0,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.5833,0.7,0.7778,0.7369,0.7521,0.7609,0.7661,0.7693
10,251,life_rebuild_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2308,0.3,0.5,0.375,0.4149,0.4412,0.4579,0.4688
10,252,life_rebuild_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833,0.7,0.7778,0.7369,0.7521,0.7609,0.7661,0.7693
10,253,life_rebuild_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2308,0.3,0.5,0.375,0.4149,0.4412,0.4579,0.4688
10,256,life_rebuild_event,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.3571,0.5,0.5556,0.5263,0.5372,0.5435,0.5472,0.5495
10,260,dark experience,0.0667,0.1,0.1667,0.125,0.1383,0.1471,0.1527,0.1563,0,0,0,0,0,0,0,0,0.3333,0.4,0.6667,0.5,0.5532,0.5883,0.6106,0.625
10,262,dark experience,0.0769,0.1,0.25,0.1429,0.1711,0.1923,0.2071,0.2174,0,0,0,0,0,0,0,0,0.4,0.4,1,0.5714,0.6842,0.7692,0.8286,0.8696
10,263,dark experience,0.0667,0.1,0.1667,0.125,0.1383,0.1471,0.1527,0.1563,0,0,0,0,0,0,0,0,0.3333,0.4,0.6667,0.5,0.5532,0.5883,0.6106,0.625
10,264,dark experience,0.0667,0.1,0.1667,0.125,0.1383,0.1471,0.1527,0.1563,0,0,0,0,0,0,0,0,0.3333,0.4,0.6667,0.5,0.5532,0.5883,0.6106,0.625
10,265,dark experience,0.1429,0.2,0.3333,0.25,0.2766,0.2941,0.3052,0.3125,0,0,0,0,0,0,0,0,0.3333,0.4,0.6667,0.5,0.5532,0.5883,0.6106,0.625
10,270,life_rebuild_event,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.0556,0.1,0.1111,0.1053,0.1074,0.1087,0.1094,0.1099,0.5833,0.7,0.7778,0.7369,0.7521,0.7609,0.7661,0.7693
11,96,Visually_impaired_mom,0.0714,0.0909,0.25,0.1333,0.1625,0.1852,0.2014,0.2128,0,0,0,0,0,0,0,0,0.3636,0.3636,1,0.5333,0.65,0.7407,0.8055,0.851
11,97,Visually_impaired_mom,0.1538,0.1818,0.5,0.2666,0.325,0.3704,0.4028,0.4255,0,0,0,0,0,0,0,0,0.25,0.2727,0.75,0.4,0.4875,0.5555,0.6041,0.6383
11,98,Visually_impaired_mom,0.0714,0.0909,0.25,0.1333,0.1625,0.1852,0.2014,0.2128,0,0,0,0,0,0,0,0,0.3636,0.3636,1,0.5333,0.65,0.7407,0.8055,0.851
11,101,Visually_impaired_mom,0.1538,0.1818,0.5,0.2666,0.325,0.3704,0.4028,0.4255,0,0,0,0,0,0,0,0,0.3636,0.3636,1,0.5333,0.65,0.7407,0.8055,0.851
11,107,Visually_impaired_mom,0.1538,0.1818,0.5,0.2666,0.325,0.3704,0.4028,0.4255,0,0,0,0,0,0,0,0,0.1538,0.1818,0.5,0.2666,0.325,0.3704,0.4028,0.4255
11,128,Okmart_charity_event,0.0667,0.0909,0.2,0.125,0.1461,0.1613,0.1716,0.1786,0,0,0,0,0,0,0,0,0.3333,0.3636,0.8,0.5,0.5842,0.6451,0.6864,0.7143
11,129,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333,0.3636,0.8,0.5,0.5842,0.6451,0.6864,0.7143
11,130,Okmart_charity_event,0.0667,0.0909,0.2,0.125,0.1461,0.1613,0.1716,0.1786,0,0,0,0,0,0,0,0,0.4545,0.4545,1,0.625,0.7303,0.8064,0.858,0.8928
11,131,Okmart_charity_event,0.0667,0.0909,0.2,0.125,0.1461,0.1613,0.1716,0.1786,0,0,0,0,0,0,0,0,0.4545,0.4545,1,0.625,0.7303,0.8064,0.858,0.8928
11,132,Okmart_charity_event,0.0667,0.0909,0.2,0.125,0.1461,0.1613,0.1716,0.1786,0,0,0,0,0,0,0,0,0.4545,0.4545,1,0.625,0.7303,0.8064,0.858,0.8928
11,133,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4545,0.4545,1,0.625,0.7303,0.8064,0.858,0.8928
11,134,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4545,0.4545,1,0.625,0.7303,0.8064,0.858,0.8928
11,135,Okmart_charity_event,0.0667,0.0909,0.2,0.125,0.1461,0.1613,0.1716,0.1786,0,0,0,0,0,0,0,0,0.4545,0.4545,1,0.625,0.7303,0.8064,0.858,0.8928
11,244,life_rebuild_event,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0,0,0,0,0,0,0,0,0.5385,0.6364,0.7778,0.7,0.728,0.7447,0.7547,0.7609
11,245,life_rebuild_event,0.05,0.0909,0.1,0.0952,0.097,0.098,0.0986,0.099,0.05,0.0909,0.1,0.0952,0.097,0.098,0.0986,0.099,0.5,0.6364,0.7,0.6667,0.6791,0.6863,0.6905,0.6931
11,246,life_rebuild_event,0,0,0,0,0,0,0,0,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.6667,0.7273,0.8889,0.8,0.832,0.8511,0.8625,0.8696
11,247,life_rebuild_event,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.5385,0.6364,0.7778,0.7,0.728,0.7447,0.7547,0.7609
11,248,life_rebuild_event,0.0556,0.0909,0.125,0.1053,0.1121,0.1163,0.1189,0.1205,0,0,0,0,0,0,0,0,0.1176,0.1818,0.25,0.2105,0.2241,0.2326,0.2377,0.241
11,249,life_rebuild_event,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.6667,0.7273,0.8889,0.8,0.832,0.8511,0.8625,0.8696
11,250,life_rebuild_event,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.5385,0.6364,0.7778,0.7,0.728,0.7447,0.7547,0.7609
11,251,life_rebuild_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2143,0.2727,0.5,0.3529,0.3979,0.4286,0.4484,0.4615
11,252,life_rebuild_event,0,0,0,0,0,0,0,0,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.5385,0.6364,0.7778,0.7,0.728,0.7447,0.7547,0.7609
11,253,life_rebuild_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2143,0.2727,0.5,0.3529,0.3979,0.4286,0.4484,0.4615
11,256,life_rebuild_event,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.25,0.3636,0.4444,0.4,0.416,0.4255,0.4312,0.4347
11,260,dark experience,0.0625,0.0909,0.1667,0.1176,0.1327,0.1429,0.1495,0.1539,0,0,0,0,0,0,0,0,0.3077,0.3636,0.6667,0.4706,0.5306,0.5714,0.5979,0.6154
11,262,dark experience,0.0714,0.0909,0.25,0.1333,0.1625,0.1852,0.2014,0.2128,0,0,0,0,0,0,0,0,0.3636,0.3636,1,0.5333,0.65,0.7407,0.8055,0.851
11,263,dark experience,0.0625,0.0909,0.1667,0.1176,0.1327,0.1429,0.1495,0.1539,0,0,0,0,0,0,0,0,0.3077,0.3636,0.6667,0.4706,0.5306,0.5714,0.5979,0.6154
11,264,dark experience,0.0625,0.0909,0.1667,0.1176,0.1327,0.1429,0.1495,0.1539,0,0,0,0,0,0,0,0,0.3077,0.3636,0.6667,0.4706,0.5306,0.5714,0.5979,0.6154
11,265,dark experience,0.1333,0.1818,0.3333,0.2353,0.2653,0.2857,0.2989,0.3077,0,0,0,0,0,0,0,0,0.3077,0.3636,0.6667,0.4706,0.5306,0.5714,0.5979,0.6154
11,270,life_rebuild_event,0.1111,0.1818,0.2222,0.2,0.208,0.2127,0.2156,0.2174,0.0526,0.0909,0.1111,0.1,0.104,0.1064,0.1078,0.1087,0.5385,0.6364,0.7778,0.7,0.728,0.7447,0.7547,0.7609
12,96,Visually_impaired_mom,0.0667,0.0833,0.25,0.125,0.1547,0.1785,0.1959,0.2083,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
12,97,Visually_impaired_mom,0.1429,0.1667,0.5,0.25,0.3096,0.3572,0.3919,0.4167,0,0,0,0,0,0,0,0,0.2308,0.25,0.75,0.375,0.4643,0.5357,0.5878,0.625
12,98,Visually_impaired_mom,0.0667,0.0833,0.25,0.125,0.1547,0.1785,0.1959,0.2083,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
12,101,Visually_impaired_mom,0.1429,0.1667,0.5,0.25,0.3096,0.3572,0.3919,0.4167,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
12,107,Visually_impaired_mom,0.1429,0.1667,0.5,0.25,0.3096,0.3572,0.3919,0.4167,0,0,0,0,0,0,0,0,0.1429,0.1667,0.5,0.25,0.3096,0.3572,0.3919,0.4167
12,128,Okmart_charity_event,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0,0,0,0,0,0,0,0,0.4167,0.4167,1,0.5883,0.699,0.7813,0.8382,0.8772
12,129,Okmart_charity_event,0,0,0,0,0,0,0,0,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0.4167,0.4167,1,0.5883,0.699,0.7813,0.8382,0.8772
12,130,Okmart_charity_event,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0,0,0,0,0,0,0,0,0.4167,0.4167,1,0.5883,0.699,0.7813,0.8382,0.8772
12,131,Okmart_charity_event,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0,0,0,0,0,0,0,0,0.4167,0.4167,1,0.5883,0.699,0.7813,0.8382,0.8772
12,132,Okmart_charity_event,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0,0,0,0,0,0,0,0,0.4167,0.4167,1,0.5883,0.699,0.7813,0.8382,0.8772
12,133,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4167,0.4167,1,0.5883,0.699,0.7813,0.8382,0.8772
12,134,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4167,0.4167,1,0.5883,0.699,0.7813,0.8382,0.8772
12,135,Okmart_charity_event,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0,0,0,0,0,0,0,0,0.4167,0.4167,1,0.5883,0.699,0.7813,0.8382,0.8772
12,244,life_rebuild_event,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.5,0.5833,0.7778,0.6667,0.7054,0.7292,0.7436,0.7527
12,245,life_rebuild_event,0.0476,0.0833,0.1,0.0909,0.0942,0.0961,0.0973,0.098,0.0476,0.0833,0.1,0.0909,0.0942,0.0961,0.0973,0.098,0.4667,0.5833,0.7,0.6363,0.6594,0.6731,0.6812,0.6863
12,246,life_rebuild_event,0,0,0,0,0,0,0,0,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.6154,0.6667,0.8889,0.7619,0.8062,0.8334,0.8498,0.8602
12,247,life_rebuild_event,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.5,0.5833,0.7778,0.6667,0.7054,0.7292,0.7436,0.7527
12,248,life_rebuild_event,0.0526,0.0833,0.125,0.1,0.1083,0.1136,0.1169,0.119,0,0,0,0,0,0,0,0,0.1765,0.25,0.375,0.3,0.325,0.3409,0.3508,0.3571
12,249,life_rebuild_event,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.6154,0.6667,0.8889,0.7619,0.8062,0.8334,0.8498,0.8602
12,250,life_rebuild_event,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.5,0.5833,0.7778,0.6667,0.7054,0.7292,0.7436,0.7527
12,251,life_rebuild_event,0.0588,0.0833,0.1667,0.1111,0.1274,0.1389,0.1465,0.1515,0,0,0,0,0,0,0,0,0.2,0.25,0.5,0.3333,0.3824,0.4167,0.4394,0.4545
12,252,life_rebuild_event,0,0,0,0,0,0,0,0,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.5,0.5833,0.7778,0.6667,0.7054,0.7292,0.7436,0.7527
12,253,life_rebuild_event,0.0588,0.0833,0.1667,0.1111,0.1274,0.1389,0.1465,0.1515,0,0,0,0,0,0,0,0,0.2,0.25,0.5,0.3333,0.3824,0.4167,0.4394,0.4545
12,256,life_rebuild_event,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.2353,0.3333,0.4444,0.3809,0.4031,0.4166,0.4249,0.4301
12,260,dark experience,0.0588,0.0833,0.1667,0.1111,0.1274,0.1389,0.1465,0.1515,0,0,0,0,0,0,0,0,0.3846,0.4167,0.8333,0.5556,0.6373,0.6944,0.7323,0.7576
12,262,dark experience,0.0667,0.0833,0.25,0.125,0.1547,0.1785,0.1959,0.2083,0,0,0,0,0,0,0,0,0.3333,0.3333,1,0.5,0.619,0.7143,0.7838,0.8333
12,263,dark experience,0.0588,0.0833,0.1667,0.1111,0.1274,0.1389,0.1465,0.1515,0,0,0,0,0,0,0,0,0.2857,0.3333,0.6667,0.4444,0.5098,0.5556,0.5859,0.6061
12,264,dark experience,0.0588,0.0833,0.1667,0.1111,0.1274,0.1389,0.1465,0.1515,0,0,0,0,0,0,0,0,0.2857,0.3333,0.6667,0.4444,0.5098,0.5556,0.5859,0.6061
12,265,dark experience,0.125,0.1667,0.3333,0.2222,0.2549,0.2778,0.2929,0.303,0,0,0,0,0,0,0,0,0.2857,0.3333,0.6667,0.4444,0.5098,0.5556,0.5859,0.6061
12,270,life_rebuild_event,0.1053,0.1667,0.2222,0.1905,0.2016,0.2083,0.2124,0.215,0.05,0.0833,0.1111,0.0952,0.1008,0.1041,0.1062,0.1075,0.5,0.5833,0.7778,0.6667,0.7054,0.7292,0.7436,0.7527
13,96,Visually_impaired_mom,0.0625,0.0769,0.25,0.1176,0.1477,0.1724,0.1908,0.2041,0,0,0,0,0,0,0,0,0.3077,0.3077,1,0.4706,0.5909,0.6897,0.7632,0.8163
13,97,Visually_impaired_mom,0.1333,0.1538,0.5,0.2352,0.2954,0.3448,0.3815,0.4081,0,0,0,0,0,0,0,0,0.2143,0.2308,0.75,0.353,0.4432,0.5173,0.5724,0.6123
13,98,Visually_impaired_mom,0.0625,0.0769,0.25,0.1176,0.1477,0.1724,0.1908,0.2041,0,0,0,0,0,0,0,0,0.3077,0.3077,1,0.4706,0.5909,0.6897,0.7632,0.8163
13,101,Visually_impaired_mom,0.1333,0.1538,0.5,0.2352,0.2954,0.3448,0.3815,0.4081,0,0,0,0,0,0,0,0,0.3077,0.3077,1,0.4706,0.5909,0.6897,0.7632,0.8163
13,107,Visually_impaired_mom,0.1333,0.1538,0.5,0.2352,0.2954,0.3448,0.3815,0.4081,0,0,0,0,0,0,0,0,0.1333,0.1538,0.5,0.2352,0.2954,0.3448,0.3815,0.4081
13,128,Okmart_charity_event,0.0588,0.0769,0.2,0.1111,0.134,0.1515,0.1638,0.1724,0,0,0,0,0,0,0,0,0.3846,0.3846,1,0.5555,0.6701,0.7576,0.8192,0.8621
13,129,Okmart_charity_event,0,0,0,0,0,0,0,0,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0.3846,0.3846,1,0.5555,0.6701,0.7576,0.8192,0.8621
13,130,Okmart_charity_event,0.125,0.1538,0.4,0.2222,0.268,0.303,0.3277,0.3448,0,0,0,0,0,0,0,0,0.3846,0.3846,1,0.5555,0.6701,0.7576,0.8192,0.8621
13,131,Okmart_charity_event,0.125,0.1538,0.4,0.2222,0.268,0.303,0.3277,0.3448,0,0,0,0,0,0,0,0,0.3846,0.3846,1,0.5555,0.6701,0.7576,0.8192,0.8621
13,132,Okmart_charity_event,0.0588,0.0769,0.2,0.1111,0.134,0.1515,0.1638,0.1724,0,0,0,0,0,0,0,0,0.3846,0.3846,1,0.5555,0.6701,0.7576,0.8192,0.8621
13,133,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3846,0.3846,1,0.5555,0.6701,0.7576,0.8192,0.8621
13,134,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3846,0.3846,1,0.5555,0.6701,0.7576,0.8192,0.8621
13,135,Okmart_charity_event,0.0588,0.0769,0.2,0.1111,0.134,0.1515,0.1638,0.1724,0,0,0,0,0,0,0,0,0.3846,0.3846,1,0.5555,0.6701,0.7576,0.8192,0.8621
13,244,life_rebuild_event,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.4667,0.5385,0.7778,0.6364,0.6842,0.7143,0.7329,0.7447
13,245,life_rebuild_event,0.0455,0.0769,0.1,0.0869,0.0915,0.0943,0.096,0.0971,0.0455,0.0769,0.1,0.0869,0.0915,0.0943,0.096,0.0971,0.4375,0.5385,0.7,0.6087,0.6409,0.6604,0.6722,0.6796
13,246,life_rebuild_event,0,0,0,0,0,0,0,0,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.5714,0.6154,0.8889,0.7273,0.782,0.8163,0.8376,0.8511
13,247,life_rebuild_event,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.4667,0.5385,0.7778,0.6364,0.6842,0.7143,0.7329,0.7447
13,248,life_rebuild_event,0.05,0.0769,0.125,0.0952,0.1048,0.1111,0.1151,0.1176,0,0,0,0,0,0,0,0,0.1667,0.2308,0.375,0.2857,0.3145,0.3333,0.3452,0.3529
13,249,life_rebuild_event,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.5714,0.6154,0.8889,0.7273,0.782,0.8163,0.8376,0.8511
13,250,life_rebuild_event,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.4667,0.5385,0.7778,0.6364,0.6842,0.7143,0.7329,0.7447
13,251,life_rebuild_event,0.0556,0.0769,0.1667,0.1052,0.1226,0.1351,0.1436,0.1493,0,0,0,0,0,0,0,0,0.1875,0.2308,0.5,0.3158,0.3679,0.4054,0.4307,0.4478
13,252,life_rebuild_event,0,0,0,0,0,0,0,0,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.4667,0.5385,0.7778,0.6364,0.6842,0.7143,0.7329,0.7447
13,253,life_rebuild_event,0.0556,0.0769,0.1667,0.1052,0.1226,0.1351,0.1436,0.1493,0,0,0,0,0,0,0,0,0.1875,0.2308,0.5,0.3158,0.3679,0.4054,0.4307,0.4478
13,256,life_rebuild_event,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.2941,0.3846,0.5556,0.4545,0.4887,0.5102,0.5235,0.5319
13,260,dark experience,0.0556,0.0769,0.1667,0.1052,0.1226,0.1351,0.1436,0.1493,0,0,0,0,0,0,0,0,0.2667,0.3077,0.6667,0.4211,0.4906,0.5406,0.5743,0.597
13,262,dark experience,0.0625,0.0769,0.25,0.1176,0.1477,0.1724,0.1908,0.2041,0,0,0,0,0,0,0,0,0.3077,0.3077,1,0.4706,0.5909,0.6897,0.7632,0.8163
13,263,dark experience,0.0556,0.0769,0.1667,0.1052,0.1226,0.1351,0.1436,0.1493,0,0,0,0,0,0,0,0,0.2667,0.3077,0.6667,0.4211,0.4906,0.5406,0.5743,0.597
13,264,dark experience,0.0556,0.0769,0.1667,0.1052,0.1226,0.1351,0.1436,0.1493,0,0,0,0,0,0,0,0,0.2667,0.3077,0.6667,0.4211,0.4906,0.5406,0.5743,0.597
13,265,dark experience,0.1176,0.1538,0.3333,0.2105,0.2452,0.2702,0.2871,0.2985,0,0,0,0,0,0,0,0,0.2667,0.3077,0.6667,0.4211,0.4906,0.5406,0.5743,0.597
13,270,life_rebuild_event,0.1,0.1538,0.2222,0.1818,0.1955,0.2041,0.2094,0.2127,0.0476,0.0769,0.1111,0.0909,0.0977,0.102,0.1047,0.1064,0.4667,0.5385,0.7778,0.6364,0.6842,0.7143,0.7329,0.7447
14,96,Visually_impaired_mom,0.0588,0.0714,0.25,0.1111,0.1413,0.1666,0.1859,0.2,0,0,0,0,0,0,0,0,0.2857,0.2857,1,0.4444,0.5652,0.6667,0.7436,0.8
14,97,Visually_impaired_mom,0.125,0.1429,0.5,0.2223,0.2827,0.3334,0.3718,0.4,0,0,0,0,0,0,0,0,0.2,0.2143,0.75,0.3334,0.4239,0.5,0.5577,0.6
14,98,Visually_impaired_mom,0.0588,0.0714,0.25,0.1111,0.1413,0.1666,0.1859,0.2,0,0,0,0,0,0,0,0,0.2857,0.2857,1,0.4444,0.5652,0.6667,0.7436,0.8
14,101,Visually_impaired_mom,0.125,0.1429,0.5,0.2223,0.2827,0.3334,0.3718,0.4,0,0,0,0,0,0,0,0,0.2857,0.2857,1,0.4444,0.5652,0.6667,0.7436,0.8
14,107,Visually_impaired_mom,0.125,0.1429,0.5,0.2223,0.2827,0.3334,0.3718,0.4,0,0,0,0,0,0,0,0,0.2,0.2143,0.75,0.3334,0.4239,0.5,0.5577,0.6
14,128,Okmart_charity_event,0.0556,0.0714,0.2,0.1052,0.1287,0.147,0.1602,0.1695,0,0,0,0,0,0,0,0,0.3571,0.3571,1,0.5263,0.6435,0.7353,0.8011,0.8474
14,129,Okmart_charity_event,0,0,0,0,0,0,0,0,0.0625,0.0833,0.2,0.1176,0.1398,0.1562,0.1676,0.1754,0.3571,0.3571,1,0.5263,0.6435,0.7353,0.8011,0.8474
14,130,Okmart_charity_event,0.1176,0.1429,0.4,0.2106,0.2575,0.2942,0.3205,0.339,0,0,0,0,0,0,0,0,0.3571,0.3571,1,0.5263,0.6435,0.7353,0.8011,0.8474
14,131,Okmart_charity_event,0.1176,0.1429,0.4,0.2106,0.2575,0.2942,0.3205,0.339,0,0,0,0,0,0,0,0,0.3571,0.3571,1,0.5263,0.6435,0.7353,0.8011,0.8474
14,132,Okmart_charity_event,0.0556,0.0714,0.2,0.1052,0.1287,0.147,0.1602,0.1695,0,0,0,0,0,0,0,0,0.3571,0.3571,1,0.5263,0.6435,0.7353,0.8011,0.8474
14,133,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571,0.3571,1,0.5263,0.6435,0.7353,0.8011,0.8474
14,134,Okmart_charity_event,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571,0.3571,1,0.5263,0.6435,0.7353,0.8011,0.8474
14,135,Okmart_charity_event,0.0556,0.0714,0.2,0.1052,0.1287,0.147,0.1602,0.1695,0,0,0,0,0,0,0,0,0.3571,0.3571,1,0.5263,0.6435,0.7353,0.8011,0.8474
